ID,ACTIVITY_DATE,TOTAL_STEPS,TOTAL_DISTANCE,MEAN_DAILY_MET,MAX_DAILY_MET,CALORIES,VERY_ACTIVE_DISTANCE,MODERATE_ACTIVE_DISTANCE,LIGHT_ACTIVE_DIST,SEDENTARY_ACTIVE_DIST,VERY_ACTIVE_MINUTES,FAIRLY_ACTIVE_MINUTES,LIGHT_ACTIVE_MINUTES,SEDENTARY_ACTIVE_MINUTES
8877689391,04/30/2016,27745,26.719999313,24.95,137.00,4398,21.659999847,0.0799999982,4.9299998283,0,124,4,223,1089
8877689391,05/01/2016,10930,8.3199996948,15.82,100.00,2786,3.1300001144,0.5699999928,4.5700001717,0,36,12,166,1226
8877689391,05/02/2016,4790,3.6400001049,12.42,94.00,2189,0,0,3.5599999428,0,0,0,105,1335
8877689391,05/03/2016,10818,8.2100000381,16.03,102.00,2817,1.3899999857,0.1000000015,6.6700000763,0.0099999998,19,3,229,1189
8877689391,05/04/2016,18193,16.299999237,19.85,133.00,3477,10.420000076,0.3100000024,5.5300002098,0,66,8,212,1154
8877689391,05/05/2016,14055,10.670000076,17.42,96.00,3052,5.4600000381,0.8199999928,4.3699998856,0,67,15,188,1170
8877689391,05/06/2016,21727,19.340000153,22.80,137.00,4015,12.789999962,0.2899999917,6.1599998474,0,96,17,232,1095
8877689391,05/07/2016,12332,8.1300001144,23.51,117.00,4142,0.0799999982,0.9599999785,6.9899997711,0,105,28,271,1036
8877689391,05/08/2016,10686,8.1099996567,16.16,88.00,2847,1.0800000429,0.200000003,6.8000001907,0,17,4,245,1174
8877689391,05/09/2016,20226,18.25,21.01,139.00,3710,11.100000381,0.8000000119,6.2399997711,0.0500000007,73,19,217,1131
8877689391,05/10/2016,10733,8.1499996185,16.07,98.00,2832,1.3500000238,0.4600000083,6.2800002098,0,18,11,224,1187
8877689391,05/11/2016,21420,19.559999466,21.75,141.00,3832,13.220000267,0.4099999964,5.8899998665,0,88,12,213,1127
8877689391,05/12/2016,8064,6.1199998856,16.28,88.00,1849,1.8200000525,0.0399999991,4.25,0,23,1,137,770
